1,000000;0,083333;0,260870;0,111111;0,333333;0,222222;0,421053;0,263158;0,100000;0,210526;0,166667;0,384615;0,411765;0,375000;0,384615;0,000000;0,538462;0,333333;0,200000;0,357143;0,333333;0,312500;0,083333;0,400000;0,363636;0,312500;
0,083333;1,000000;0,100000;0,000000;0,062500;0,250000;0,052632;0,133333;0,153846;0,142857;0,166667;0,000000;0,214286;0,250000;0,000000;0,400000;0,300000;0,000000;0,000000;0,090909;0,062500;0,076923;0,117647;0,166667;0,095238;0,272727;
0,260870;0,100000;1,000000;0,450000;0,650000;0,409091;0,500000;0,320000;0,476190;0,391304;0,363636;0,285714;0,434783;0,347826;0,285714;0,150000;0,208333;0,450000;0,350000;0,400000;0,571429;0,500000;0,590909;0,480000;0,625000;0,304348;
0,111111;0,000000;0,450000;1,000000;0,411765;0,294118;0,421053;0,263158;0,375000;0,210526;0,312500;0,384615;0,411765;0,294118;0,384615;0,166667;0,176471;0,333333;0,384615;0,357143;0,411765;0,615385;0,529412;0,217391;0,363636;0,235294;
0,333333;0,062500;0,650000;0,411765;1,000000;0,368421;0,476190;0,333333;0,300000;0,285714;0,190476;0,375000;0,333333;0,444444;0,222222;0,125000;0,263158;0,333333;0,466667;0,533333;0,473684;0,562500;0,428571;0,454545;0,416667;0,315789;
0,222222;0,250000;0,409091;0,294118;0,368421;1,000000;0,318182;0,368421;0,333333;0,315789;0,437500;0,176471;0,529412;0,333333;0,250000;0,333333;0,466667;0,157895;0,333333;0,400000;0,238095;0,437500;0,473684;0,428571;0,454545;0,533333;
0,421053;0,052632;0,500000;0,421053;0,476190;0,318182;1,000000;0,476190;0,260870;0,428571;0,217391;0,190476;0,550000;0,450000;0,315789;0,050000;0,350000;0,227273;0,250000;0,368421;0,550000;0,473684;0,320000;0,458333;0,480000;0,473684;
0,263158;0,133333;0,320000;0,263158;0,333333;0,368421;0,476190;1,000000;0,529412;0,800000;0,388889;0,157895;0,333333;0,444444;0,157895;0,125000;0,411765;0,263158;0,222222;0,150000;0,272727;0,315789;0,428571;0,454545;0,307692;0,470588;
0,100000;0,153846;0,476190;0,375000;0,300000;0,333333;0,260870;0,529412;1,000000;0,562500;0,642857;0,250000;0,300000;0,411765;0,176471;0,333333;0,294118;0,466667;0,250000;0,105263;0,238095;0,277778;0,555556;0,363636;0,391304;0,352941;
0,210526;0,142857;0,391304;0,210526;0,285714;0,315789;0,428571;0,800000;0,562500;1,000000;0,411765;0,105263;0,285714;0,388889;0,105263;0,133333;0,352941;0,277778;0,166667;0,100000;0,227273;0,263158;0,380952;0,409091;0,269231;0,411765;
0,166667;0,166667;0,363636;0,312500;0,190476;0,437500;0,217391;0,388889;0,642857;0,411765;1,000000;0,266667;0,470588;0,277778;0,266667;0,363636;0,400000;0,312500;0,187500;0,111111;0,250000;0,222222;0,421053;0,318182;0,409091;0,294118;
0,384615;0,000000;0,285714;0,384615;0,375000;0,176471;0,190476;0,157895;0,250000;0,105263;0,266667;1,000000;0,222222;0,250000;0,454545;0,090909;0,285714;0,500000;0,333333;0,307692;0,294118;0,357143;0,263158;0,300000;0,333333;0,117647;
0,411765;0,214286;0,434783;0,411765;0,333333;0,529412;0,550000;0,333333;0,300000;0,285714;0,470588;0,222222;1,000000;0,529412;0,375000;0,285714;0,500000;0,200000;0,222222;0,437500;0,400000;0,470588;0,363636;0,454545;0,478261;0,470588;
0,375000;0,250000;0,347826;0,294118;0,444444;0,333333;0,450000;0,444444;0,411765;0,388889;0,277778;0,250000;0,529412;1,000000;0,111111;0,230769;0,466667;0,222222;0,250000;0,400000;0,238095;0,352941;0,333333;0,578947;0,391304;0,533333;
0,384615;0,000000;0,285714;0,384615;0,222222;0,250000;0,315789;0,157895;0,176471;0,105263;0,266667;0,454545;0,375000;0,111111;1,000000;0,090909;0,384615;0,384615;0,333333;0,307692;0,466667;0,357143;0,263158;0,181818;0,272727;0,266667;
0,000000;0,400000;0,150000;0,166667;0,125000;0,333333;0,050000;0,125000;0,333333;0,133333;0,363636;0,090909;0,285714;0,230769;0,090909;1,000000;0,272727;0,166667;0,090909;0,083333;0,058824;0,153846;0,250000;0,157895;0,142857;0,250000;
0,538462;0,300000;0,208333;0,176471;0,263158;0,466667;0,350000;0,411765;0,294118;0,352941;0,400000;0,285714;0,500000;0,466667;0,384615;0,272727;1,000000;0,250000;0,200000;0,266667;0,263158;0,312500;0,238095;0,400000;0,304348;0,615385;
0,333333;0,000000;0,450000;0,333333;0,333333;0,157895;0,227273;0,263158;0,466667;0,277778;0,312500;0,500000;0,200000;0,222222;0,384615;0,166667;0,250000;1,000000;0,200000;0,187500;0,333333;0,312500;0,300000;0,272727;0,363636;0,166667;
0,200000;0,000000;0,350000;0,384615;0,466667;0,333333;0,250000;0,222222;0,250000;0,166667;0,187500;0,333333;0,222222;0,250000;0,333333;0,090909;0,200000;0,200000;1,000000;0,416667;0,294118;0,461538;0,411765;0,300000;0,272727;0,266667;
0,357143;0,090909;0,400000;0,357143;0,533333;0,400000;0,368421;0,150000;0,105263;0,100000;0,111111;0,307692;0,437500;0,400000;0,307692;0,083333;0,266667;0,187500;0,416667;1,000000;0,352941;0,538462;0,250000;0,350000;0,318182;0,333333;
0,333333;0,062500;0,571429;0,411765;0,473684;0,238095;0,550000;0,272727;0,238095;0,227273;0,250000;0,294118;0,400000;0,238095;0,466667;0,058824;0,263158;0,333333;0,294118;0,352941;1,000000;0,315789;0,363636;0,333333;0,416667;0,388889;
0,312500;0,076923;0,500000;0,615385;0,562500;0,437500;0,473684;0,315789;0,277778;0,263158;0,222222;0,357143;0,470588;0,352941;0,357143;0,153846;0,312500;0,312500;0,461538;0,538462;0,315789;1,000000;0,421053;0,318182;0,347826;0,294118;
