Доля узлов
0,000000
0,000000
0,000000
0,038462
0,038462
0,000000
0,000000
0,000000
0,115385
0,038462
0,153846
0,115385
0,115385
0,038462
0,153846
0,000000
0,038462
0,038462
0,038462
0,038462
0,038462
0,000000
0,000000
0,000000
0,000000
0,000000
